joseigo_001_a	jpn	あら、それは大変でしたわね。
joseigo_001_b	jpn	私はそうは思いませんわ。
joseigo_002_a	jpn	あら、それは素敵なドレスね。
joseigo_002_b	jpn	まあ、それは綺麗な着物ね。
joseigo_003_a	jpn	私は紅茶にするわ。
joseigo_003_b	jpn	私はコーヒーにするわ。
joseigo_004_a	jpn	あら、素敵なドレスね。よく似合ってるわ。
joseigo_004_b	jpn	まあ、綺麗な景色ね。感動しちゃうわ。
expansion_joseigo_001_a	jpn	私、女優になりたいの。
expansion_joseigo_001_b	jpn	あら、お久しぶりね。
expansion_joseigo_002_a	jpn	やだ、雨が降ってきたわ。
expansion_joseigo_002_b	jpn	このケーキ、美味しくてよ。
expansion_joseigo_003_a	jpn	素敵なドレスだわ。
expansion_joseigo_003_b	jpn	私、知らなくってよ。
expansion_joseigo_004_a	jpn	あら、嫌だわ。
expansion_joseigo_004_b	jpn	ごめんあそばせ。
audit_r17_joseigo_01_a	jpn	それ、本当なの？
audit_r17_joseigo_01_b	jpn	ねえ、聞いてる？
audit_r17_joseigo_02_a	jpn	私、それ好きなのよ。
audit_r17_joseigo_02_b	jpn	あら、そうなの。
audit_r18_joseigo_01_a	jpn	それ、どうするの？
audit_r18_joseigo_01_b	jpn	ちょっと、聞いてる？
audit_r18_joseigo_02_a	jpn	あら、そうだったの。
audit_r18_joseigo_02_b	jpn	私、それ知ってるわ。
audit_r19_joseigo_01_a	jpn	ねえ、それどうしたの？
audit_r19_joseigo_01_b	jpn	ちょっと、聞いてる？
audit_r19_joseigo_02_a	jpn	私、それ欲しいのよ。
audit_r19_joseigo_02_b	jpn	あら、知らなかったわ。
audit_r20_joseigo_01_a	jpn	ねえ、どうしたの？
audit_r20_joseigo_01_b	jpn	ちょっと、聞いてよ。
audit_r20_joseigo_02_a	jpn	私、それ好きなの。
audit_r20_joseigo_02_b	jpn	あら、本当なの？
audit_r21_joseigo_01_a	jpn	ねえ、それどうなの？
audit_r21_joseigo_01_b	jpn	ちょっと、待ってよ。
audit_r21_joseigo_02_a	jpn	私、それ欲しいの。
audit_r21_joseigo_02_b	jpn	あら、知らなかったわ。
